"dataset","date","strain","movie","cell","patches","cross_area","area","density","ede1"
"4","20211201","MKY4580","04","Cell02","23","3252"," 54.1","0.4250","Eg5"
"4","20211201","MKY4580","04","Cell03","15","2748"," 45.7","0.3280","Eg5"
"4","20211201","MKY4580","05","Cell01","18","3137"," 52.2","0.3448","Eg5"
"4","20211201","MKY4580","05","Cell02","34","3574"," 59.5","0.5717","Eg5"
"4","20211201","MKY4580","05","Cell03","23","3068"," 51.1","0.4505","Eg5"
"4","20211201","MKY4580","06","Cell01","12","2483"," 41.3","0.2904","Eg5"
"4","20211201","MKY4580","06","Cell02","10","2487"," 41.4","0.2416","Eg5"
"4","20211201","MKY4580","06","Cell03","18","3199"," 53.2","0.3381","Eg5"
"4","20211201","MKY4580","06","Cell04","22","2702"," 45.0","0.4893","Eg5"
"4","20211201","MKY4580","07","Cell01","19","2833"," 47.1","0.4030","Eg5"
"4","20211201","MKY4580","07","Cell02","23","3313"," 55.1","0.4172","Eg5"
"4","20211201","MKY4580","08","Cell01","15","2365"," 39.4","0.3811","Eg5"
"4","20211201","MKY4580","08","Cell02","16","2512"," 41.8","0.3828","Eg5"
"4","20211201","MKY4580","08","Cell03","13","2935"," 48.8","0.2662","Eg5"
"4","20211201","MKY4580","08","Cell04","34","3881"," 64.6","0.5264","Eg5"
"4","20211201","MKY4580","08","Cell05","20","3245"," 54.0","0.3704","Eg5"
"4","20211201","MKY4580","08","Cell06","25","2781"," 46.3","0.5402","Eg5"
"4","20211201","MKY4580","09","Cell01","10","2911"," 48.4","0.2064","Eg5"
"4","20211201","MKY4580","09","Cell02","14","2967"," 49.4","0.2836","Eg5"
"4","20211201","MKY4580","09","Cell03","23","3155"," 52.5","0.4381","Eg5"
"4","20211201","MKY4580","09","Cell04","19","3044"," 50.7","0.3751","Eg5"
"4","20211201","MKY4580","10","Cell01","20","2480"," 41.3","0.4846","Eg5"
"4","20211201","MKY4580","10","Cell02"," 8","2281"," 38.0","0.2108","Eg5"
"4","20211201","MKY4580","10","Cell03","15","2479"," 41.3","0.3636","Eg5"
"4","20211201","MKY4580","10","Cell04","14","2737"," 45.5","0.3074","Eg5"
"4","20211201","MKY4580","11","Cell01","22","2718"," 45.2","0.4864","Eg5"
"4","20211201","MKY4580","11","Cell02","24","2804"," 46.7","0.5143","Eg5"
"4","20211201","MKY4580","11","Cell03","18","3345"," 55.7","0.3234","Eg5"
"4","20211201","MKY4580","12","Cell01","21","3595"," 59.8","0.3510","Eg5"
"4","20211201","MKY4580","12","Cell02","14","2876"," 47.9","0.2925","Eg5"
"4","20211201","MKY4580","12","Cell03","21","2957"," 49.2","0.4268","Eg5"
"4","20211201","MKY4580","13","Cell01","20","3729"," 62.1","0.3223","Eg5"
"4","20211201","MKY4580","13","Cell02","12","3093"," 51.5","0.2331","Eg5"
"4","20211201","MKY4580","13","Cell03","14","2897"," 48.2","0.2904","Eg5"
"4","20211201","MKY4580","14","Cell01","15","3165"," 52.7","0.2848","Eg5"
"4","20211201","MKY4580","14","Cell02","17","3914"," 65.1","0.2610","Eg5"
"4","20211201","MKY4580","14","Cell03","30","3602"," 59.9","0.5005","Eg5"
"4","20211201","MKY4580","14","Cell04","27","3698"," 61.5","0.4388","Eg5"
"4","20211201","MKY4580","15","Cell01","15","3680"," 61.2","0.2449","Eg5"
"4","20211201","MKY4580","15","Cell02","21","3103"," 51.6","0.4067","Eg5"
"4","20211201","MKY4580","15","Cell03","27","2994"," 49.8","0.5419","Eg5"
"4","20211201","MKY4580","15","Cell04","20","2681"," 44.6","0.4483","Eg5"
"4","20211201","MKY4580","16","Cell01"," 9","3071"," 51.1","0.1761","Eg5"
"4","20211201","MKY4580","16","Cell02","10","3223"," 53.6","0.1864","Eg5"
"4","20211201","MKY4580","16","Cell03","16","3425"," 57.0","0.2807","Eg5"
"4","20211201","MKY4580","17","Cell01","24","3268"," 54.4","0.4413","Eg5"
"4","20211201","MKY4580","17","Cell02","13","2928"," 48.7","0.2668","Eg5"
"4","20211201","MKY4580","17","Cell03","23","3498"," 58.2","0.3951","Eg5"
"4","20211201","MKY4580","18","Cell01","21","3114"," 51.8","0.4052","Eg5"
"4","20211201","MKY4580","18","Cell02","23","2778"," 46.2","0.4975","Eg5"
"4","20211201","MKY4580","18","Cell03","19","3729"," 62.1","0.3062","Eg5"
"4","20220204","MKY4617","01","Cell01","15","3643"," 60.6","0.2474","mCherry"
"4","20220204","MKY4617","01","Cell02","18","5845"," 97.3","0.1851","mCherry"
"4","20220204","MKY4617","01","Cell03","16","3392"," 56.4","0.2835","mCherry"
"4","20220204","MKY4617","02","Cell01","12","2932"," 48.8","0.2459","mCherry"
"4","20220204","MKY4617","02","Cell02","16","2955"," 49.2","0.3254","mCherry"
"4","20220204","MKY4617","02","Cell03","18","4281"," 71.2","0.2527","mCherry"
"4","20220204","MKY4617","03","Cell01","23","5456"," 90.8","0.2533","mCherry"
"4","20220204","MKY4617","03","Cell02","18","3290"," 54.7","0.3288","mCherry"
"4","20220204","MKY4617","04","Cell01","20","3343"," 55.6","0.3595","mCherry"
"4","20220204","MKY4617","04","Cell02"," 8","2837"," 47.2","0.1695","mCherry"
"4","20220204","MKY4617","04","Cell03","33","5429"," 90.3","0.3653","mCherry"
"4","20220204","MKY4617","05","Cell01","27","4340"," 72.2","0.3738","mCherry"
"4","20220204","MKY4617","05","Cell02","17","3362"," 55.9","0.3039","mCherry"
"4","20220204","MKY4617","05","Cell03","10","3179"," 52.9","0.1890","mCherry"
"4","20220204","MKY4617","06","Cell01","15","3090"," 51.4","0.2917","mCherry"
"4","20220204","MKY4617","06","Cell02","20","3553"," 59.1","0.3383","mCherry"
"4","20220204","MKY4617","07","Cell01","14","3407"," 56.7","0.2469","mCherry"
"4","20220204","MKY4617","07","Cell02","21","3290"," 54.7","0.3836","mCherry"
"4","20220204","MKY4617","08","Cell01","25","3867"," 64.4","0.3885","mCherry"
"4","20220204","MKY4617","08","Cell02","14","2676"," 44.5","0.3144","mCherry"
"4","20220204","MKY4617","08","Cell03","14","3433"," 57.1","0.2451","mCherry"
"4","20220204","MKY4617","09","Cell01","20","3278"," 54.5","0.3666","mCherry"
"4","20220204","MKY4617","09","Cell02","10","3260"," 54.2","0.1843","mCherry"
"4","20220204","MKY4617","10","Cell01","13","3236"," 53.9","0.2414","mCherry"
"4","20220204","MKY4617","10","Cell02","22","4043"," 67.3","0.3270","mCherry"
"4","20220204","MKY4617","10","Cell03","19","2848"," 47.4","0.4009","mCherry"
"4","20220204","MKY4617","11","Cell01","17","3029"," 50.4","0.3373","mCherry"
"4","20220204","MKY4617","11","Cell02","15","3050"," 50.8","0.2955","mCherry"
"4","20220204","MKY4617","11","Cell03","24","3982"," 66.3","0.3622","mCherry"
"4","20220204","MKY4617","12","Cell01","16","2934"," 48.8","0.3277","mCherry"
"4","20220204","MKY4617","12","Cell02","12","2842"," 47.3","0.2537","mCherry"
"4","20220204","MKY4617","12","Cell03","15","3153"," 52.5","0.2859","mCherry"
"4","20220204","MKY4617","12","Cell04","23","3690"," 61.4","0.3746","mCherry"
"4","20220204","MKY4617","13","Cell01","17","3793"," 63.1","0.2693","mCherry"
"4","20220204","MKY4617","13","Cell02","10","2729"," 45.4","0.2202","mCherry"
"4","20220204","MKY4617","13","Cell03"," 8","2894"," 48.2","0.1661","mCherry"
"4","20220204","MKY4617","14","Cell01","14","3406"," 56.7","0.2470","mCherry"
"4","20220204","MKY4617","14","Cell02","19","4249"," 70.7","0.2687","mCherry"
"4","20220204","MKY4617","14","Cell03","19","3746"," 62.3","0.3048","mCherry"
"4","20220204","MKY4617","14","Cell04","30","4029"," 67.0","0.4475","mCherry"
"4","20220204","MKY4617","14","Cell05","29","4749"," 79.0","0.3670","mCherry"
"4","20220204","MKY4617","15","Cell01","19","4195"," 69.8","0.2722","mCherry"
"4","20220204","MKY4617","15","Cell02","23","6370","106.0","0.2170","mCherry"
"4","20220204","MKY4617","15","Cell03","32","6440","107.2","0.2986","mCherry"
"4","20220204","MKY4617","16","Cell01","18","3746"," 62.3","0.2888","mCherry"
"4","20220204","MKY4617","16","Cell02","13","2851"," 47.4","0.2740","mCherry"
"4","20220204","MKY4617","16","Cell03","14","3348"," 55.7","0.2513","mCherry"
"4","20220204","MKY4617","17","Cell01","18","3137"," 52.2","0.3448","mCherry"
"4","20220204","MKY4617","17","Cell02","14","2039"," 33.9","0.4126","mCherry"
"4","20220204","MKY4617","17","Cell03","20","3322"," 55.3","0.3618","mCherry"
"4","20220204","MKY4617","17","Cell04","17","3279"," 54.6","0.3116","mCherry"
"4","20220204","MKY4617","18","Cell01","12","2478"," 41.2","0.2910","mCherry"
"4","20220204","MKY4617","18","Cell02","16","3894"," 64.8","0.2469","mCherry"
"4","20220204","MKY4617","18","Cell03","14","3045"," 50.7","0.2763","mCherry"
"5","20220119","MKY4576","01","Cell01","16","2923"," 48.6","0.3289","dTom"
"5","20220119","MKY4576","01","Cell02"," 9","2929"," 48.7","0.1846","dTom"
"5","20220119","MKY4576","01","Cell03","17","2875"," 47.8","0.3553","dTom"
"5","20220119","MKY4576","02","Cell01","13","3693"," 61.5","0.2115","dTom"
"5","20220119","MKY4576","02","Cell02","19","2929"," 48.7","0.3898","dTom"
"5","20220119","MKY4576","03","Cell01","24","2761"," 45.9","0.5224","dTom"
"5","20220119","MKY4576","03","Cell02","16","3400"," 56.6","0.2828","dTom"
"5","20220119","MKY4576","03","Cell03","14","3319"," 55.2","0.2535","dTom"
"5","20220119","MKY4576","03","Cell04","11","3373"," 56.1","0.1960","dTom"
"5","20220119","MKY4576","04","Cell01"," 7","2741"," 45.6","0.1535","dTom"
"5","20220119","MKY4576","04","Cell02","16","3124"," 52.0","0.3078","dTom"
"5","20220119","MKY4576","04","Cell03","21","3144"," 52.3","0.4014","dTom"
"5","20220119","MKY4576","04","Cell04","18","3770"," 62.7","0.2869","dTom"
"5","20220119","MKY4576","05","Cell01","25","3967"," 66.0","0.3787","dTom"
"5","20220119","MKY4576","05","Cell02","24","3763"," 62.6","0.3833","dTom"
"5","20220119","MKY4576","05","Cell03","10","2672"," 44.5","0.2249","dTom"
"5","20220119","MKY4576","05","Cell04","13","3461"," 57.6","0.2257","dTom"
"5","20220119","MKY4576","06","Cell01","19","3119"," 51.9","0.3661","dTom"
"5","20220119","MKY4576","06","Cell02","24","3302"," 54.9","0.4368","dTom"
"5","20220119","MKY4576","06","Cell03"," 9","2510"," 41.8","0.2155","dTom"
"5","20220119","MKY4576","07","Cell01","18","2763"," 46.0","0.3915","dTom"
"5","20220119","MKY4576","07","Cell02","26","3309"," 55.1","0.4722","dTom"
"5","20220119","MKY4576","07","Cell03","15","3665"," 61.0","0.2459","dTom"
"5","20220119","MKY4576","07","Cell04","13","4612"," 76.7","0.1694","dTom"
"5","20220119","MKY4576","08","Cell01","20","2872"," 47.8","0.4185","dTom"
"5","20220119","MKY4576","08","Cell02","17","3399"," 56.6","0.3006","dTom"
"5","20220119","MKY4576","08","Cell03"," 9","2384"," 39.7","0.2269","dTom"
"5","20220119","MKY4576","08","Cell04","29","5124"," 85.3","0.3401","dTom"
"5","20220119","MKY4576","09","Cell01","13","3189"," 53.1","0.2450","dTom"
"5","20220119","MKY4576","09","Cell02","23","3234"," 53.8","0.4274","dTom"
"5","20220119","MKY4576","09","Cell03"," 9","3390"," 56.4","0.1595","dTom"
"5","20220119","MKY4576","10","Cell01","13","3607"," 60.0","0.2166","dTom"
"5","20220119","MKY4576","10","Cell02","14","2719"," 45.2","0.3094","dTom"
"5","20220119","MKY4576","10","Cell03","12","2894"," 48.2","0.2492","dTom"
"5","20220119","MKY4576","11","Cell01","25","4850"," 80.7","0.3098","dTom"
"5","20220119","MKY4576","11","Cell02","20","3915"," 65.1","0.3070","dTom"
"5","20220119","MKY4576","11","Cell03","14","3154"," 52.5","0.2667","dTom"
"5","20220119","MKY4576","12","Cell01","13","2280"," 37.9","0.3426","dTom"
"5","20220119","MKY4576","12","Cell02","12","2267"," 37.7","0.3181","dTom"
"5","20220119","MKY4576","12","Cell03","17","3188"," 53.1","0.3204","dTom"
"5","20220119","MKY4576","13","Cell01","10","2699"," 44.9","0.2226","dTom"
"5","20220119","MKY4576","13","Cell02","12","3151"," 52.4","0.2289","dTom"
"5","20220119","MKY4576","14","Cell01","13","3430"," 57.1","0.2278","dTom"
"5","20220119","MKY4576","14","Cell02","23","3758"," 62.5","0.3678","dTom"
"5","20220119","MKY4576","15","Cell01","14","3310"," 55.1","0.2542","dTom"
"5","20220119","MKY4576","15","Cell02"," 4","1879"," 31.3","0.1279","dTom"
"5","20220119","MKY4576","15","Cell03","13","2987"," 49.7","0.2615","dTom"
"5","20220119","MKY4576","16","Cell01","17","3437"," 57.2","0.2972","dTom"
"5","20220119","MKY4576","16","Cell02","12","2668"," 44.4","0.2703","dTom"
"5","20220119","MKY4576","17","Cell01","24","3195"," 53.2","0.4514","dTom"
"5","20220119","MKY4576","17","Cell02","12","3621"," 60.3","0.1991","dTom"
"5","20220119","MKY4576","18","Cell01","14","3774"," 62.8","0.2229","dTom"
"5","20220119","MKY4576","18","Cell02","16","3337"," 55.5","0.2881","dTom"
"5","20220119","MKY4576","19","Cell01","13","3377"," 56.2","0.2313","dTom"
"5","20220119","MKY4576","19","Cell02"," 8","3018"," 50.2","0.1593","dTom"
"5","20220119","MKY4576","20","Cell01","13","2825"," 47.0","0.2765","dTom"
"5","20220119","MKY4576","20","Cell02","22","3819"," 63.6","0.3462","dTom"
"5","20220119","MKY4576","21","Cell01","15","2865"," 47.7","0.3146","dTom"
"5","20220119","MKY4576","21","Cell02","15","3348"," 55.7","0.2692","dTom"
"5","20220119","MKY4578","01","Cell01","12","2818"," 46.9","0.2559","Khc"
"5","20220119","MKY4578","01","Cell02","13","2558"," 42.6","0.3054","Khc"
"5","20220119","MKY4578","01","Cell03"," 7","2183"," 36.3","0.1927","Khc"
"5","20220119","MKY4578","02","Cell01","10","2683"," 44.6","0.2240","Khc"
"5","20220119","MKY4578","02","Cell02","19","2868"," 47.7","0.3981","Khc"
"5","20220119","MKY4578","02","Cell03","10","2345"," 39.0","0.2563","Khc"
"5","20220119","MKY4578","03","Cell01","23","3045"," 50.7","0.4539","Khc"
"5","20220119","MKY4578","03","Cell02","21","2815"," 46.8","0.4483","Khc"
"5","20220119","MKY4578","03","Cell03","19","2365"," 39.4","0.4828","Khc"
"5","20220119","MKY4578","03","Cell04","15","2358"," 39.2","0.3823","Khc"
"5","20220119","MKY4578","04","Cell01","18","3247"," 54.0","0.3331","Khc"
"5","20220119","MKY4578","04","Cell02"," 8","3052"," 50.8","0.1575","Khc"
"5","20220119","MKY4578","04","Cell03"," 6","2891"," 48.1","0.1247","Khc"
"5","20220119","MKY4578","04","Cell04","12","3170"," 52.8","0.2275","Khc"
"5","20220119","MKY4578","05","Cell01"," 9","2741"," 45.6","0.1973","Khc"
"5","20220119","MKY4578","05","Cell02","14","2967"," 49.4","0.2836","Khc"
"5","20220119","MKY4578","05","Cell03","18","3246"," 54.0","0.3332","Khc"
"5","20220119","MKY4578","05","Cell04","21","2834"," 47.2","0.4453","Khc"
"5","20220119","MKY4578","06","Cell01","11","3196"," 53.2","0.2068","Khc"
"5","20220119","MKY4578","06","Cell02","11","3435"," 57.2","0.1924","Khc"
"5","20220119","MKY4578","06","Cell03","13","2105"," 35.0","0.3711","Khc"
"5","20220119","MKY4578","06","Cell04"," 7","3467"," 57.7","0.1213","Khc"
"5","20220119","MKY4578","06","Cell05","22","4262"," 70.9","0.3102","Khc"
"5","20220119","MKY4578","07","Cell01","12","2472"," 41.1","0.2917","Khc"
"5","20220119","MKY4578","07","Cell02","12","2286"," 38.0","0.3154","Khc"
"5","20220119","MKY4578","07","Cell03","14","3764"," 62.6","0.2235","Khc"
"5","20220119","MKY4578","08","Cell01"," 9","2981"," 49.6","0.1814","Khc"
"5","20220119","MKY4578","08","Cell02"," 9","3099"," 51.6","0.1745","Khc"
"5","20220119","MKY4578","08","Cell03","12","2827"," 47.0","0.2551","Khc"
"5","20220119","MKY4578","09","Cell01","16","2720"," 45.3","0.3535","Khc"
"5","20220119","MKY4578","09","Cell02","16","2994"," 49.8","0.3211","Khc"
"5","20220119","MKY4578","09","Cell03","20","3192"," 53.1","0.3765","Khc"
"5","20220119","MKY4578","10","Cell01","15","3187"," 53.0","0.2828","Khc"
"5","20220119","MKY4578","10","Cell02","10","2141"," 35.6","0.2807","Khc"
"5","20220119","MKY4578","10","Cell03","19","2869"," 47.7","0.3980","Khc"
"5","20220119","MKY4578","10","Cell04","12","3348"," 55.7","0.2154","Khc"
"5","20220119","MKY4578","11","Cell01","17","3540"," 58.9","0.2886","Khc"
"5","20220119","MKY4578","11","Cell02","20","3297"," 54.9","0.3645","Khc"
"5","20220119","MKY4578","11","Cell03","15","2718"," 45.2","0.3316","Khc"
"5","20220119","MKY4578","12","Cell01","12","3010"," 50.1","0.2396","Khc"
"5","20220119","MKY4578","12","Cell02","11","2560"," 42.6","0.2582","Khc"
"5","20220119","MKY4578","12","Cell03","16","2983"," 49.6","0.3223","Khc"
"5","20220119","MKY4578","12","Cell04","16","2873"," 47.8","0.3347","Khc"
"5","20220119","MKY4578","12","Cell05","16","3171"," 52.8","0.3032","Khc"
"5","20220119","MKY4578","13","Cell01","14","2696"," 44.9","0.3121","Khc"
"5","20220119","MKY4578","13","Cell02","14","3199"," 53.2","0.2630","Khc"
"5","20220119","MKY4578","13","Cell03"," 9","2029"," 33.8","0.2666","Khc"
"5","20220119","MKY4578","13","Cell04","10","4849"," 80.7","0.1239","Khc"
"5","20220119","MKY4578","14","Cell01","21","2982"," 49.6","0.4232","Khc"
"5","20220119","MKY4578","14","Cell02","12","2411"," 40.1","0.2991","Khc"
"5","20220119","MKY4578","14","Cell03","18","2783"," 46.3","0.3887","Khc"
"5","20220119","MKY4578","14","Cell04","15","2913"," 48.5","0.3094","Khc"
"5","20220119","MKY4578","15","Cell01","22","3131"," 52.1","0.4222","Khc"
"5","20220119","MKY4578","15","Cell02","11","3283"," 54.6","0.2013","Khc"
"5","20220119","MKY4578","15","Cell03","16","2982"," 49.6","0.3224","Khc"
"5","20220119","MKY4578","16","Cell01","13","3844"," 64.0","0.2032","Khc"
"5","20220119","MKY4578","16","Cell02","16","3022"," 50.3","0.3182","Khc"
"5","20220119","MKY4578","16","Cell03","20","3610"," 60.1","0.3329","Khc"
"5","20220119","MKY4578","17","Cell01","15","3177"," 52.9","0.2837","Khc"
"5","20220119","MKY4578","17","Cell02","11","2964"," 49.3","0.2230","Khc"
"5","20220119","MKY4578","17","Cell03","14","2485"," 41.4","0.3385","Khc"
"5","20220119","MKY4578","18","Cell01","11","2665"," 44.3","0.2480","Khc"
"5","20220119","MKY4578","18","Cell02","18","3062"," 51.0","0.3533","Khc"
"5","20220119","MKY4578","18","Cell03","18","3632"," 60.4","0.2978","Khc"
"5","20220119","MKY4580","01","Cell01","21","2624"," 43.7","0.4809","Eg5"
"5","20220119","MKY4580","01","Cell02","18","2402"," 40.0","0.4503","Eg5"
"5","20220119","MKY4580","01","Cell03","20","3071"," 51.1","0.3914","Eg5"
"5","20220119","MKY4580","02","Cell01","16","3443"," 57.3","0.2793","Eg5"
"5","20220119","MKY4580","02","Cell02","15","3280"," 54.6","0.2748","Eg5"
"5","20220119","MKY4580","02","Cell03"," 9","1757"," 29.2","0.3078","Eg5"
"5","20220119","MKY4580","03","Cell01","13","2203"," 36.7","0.3546","Eg5"
"5","20220119","MKY4580","03","Cell02","18","3275"," 54.5","0.3303","Eg5"
"5","20220119","MKY4580","03","Cell03","24","3581"," 59.6","0.4027","Eg5"
"5","20220119","MKY4580","03","Cell04","21","2609"," 43.4","0.4837","Eg5"
"5","20220119","MKY4580","04","Cell01"," 7","2590"," 43.1","0.1624","Eg5"
"5","20220119","MKY4580","04","Cell02","16","3207"," 53.4","0.2998","Eg5"
"5","20220119","MKY4580","04","Cell03","10","3726"," 62.0","0.1613","Eg5"
"5","20220119","MKY4580","04","Cell04","13","3310"," 55.1","0.2360","Eg5"
"5","20220119","MKY4580","04","Cell05","13","3556"," 59.2","0.2197","Eg5"
"5","20220119","MKY4580","04","Cell06","16","3036"," 50.5","0.3167","Eg5"
"5","20220119","MKY4580","05","Cell01","20","3628"," 60.4","0.3313","Eg5"
"5","20220119","MKY4580","05","Cell02","20","3752"," 62.4","0.3203","Eg5"
"5","20220119","MKY4580","05","Cell03","16","2747"," 45.7","0.3500","Eg5"
"5","20220119","MKY4580","05","Cell04","18","2911"," 48.4","0.3716","Eg5"
"5","20220119","MKY4580","05","Cell05","16","3174"," 52.8","0.3029","Eg5"
"5","20220119","MKY4580","06","Cell01","13","2750"," 45.8","0.2841","Eg5"
"5","20220119","MKY4580","06","Cell02","20","2822"," 47.0","0.4259","Eg5"
"5","20220119","MKY4580","06","Cell03","12","2667"," 44.4","0.2704","Eg5"
"5","20220119","MKY4580","06","Cell04","19","3279"," 54.6","0.3482","Eg5"
"5","20220119","MKY4580","06","Cell05","14","1838"," 30.6","0.4577","Eg5"
"5","20220119","MKY4580","06","Cell06"," 3","3764"," 62.6","0.0479","Eg5"
"5","20220119","MKY4580","07","Cell01","14","3264"," 54.3","0.2577","Eg5"
"5","20220119","MKY4580","07","Cell02","16","1986"," 33.0","0.4841","Eg5"
"5","20220119","MKY4580","07","Cell03","19","2945"," 49.0","0.3877","Eg5"
"5","20220119","MKY4580","07","Cell04","12","1894"," 31.5","0.3807","Eg5"
"5","20220119","MKY4580","08","Cell01","14","2679"," 44.6","0.3140","Eg5"
"5","20220119","MKY4580","08","Cell02"," 8","2174"," 36.2","0.2211","Eg5"
"5","20220119","MKY4580","08","Cell03","14","2536"," 42.2","0.3317","Eg5"
"5","20220119","MKY4580","08","Cell04","14","2981"," 49.6","0.2822","Eg5"
"5","20220119","MKY4580","08","Cell05","33","5166"," 86.0","0.3839","Eg5"
"5","20220119","MKY4580","09","Cell01","22","3300"," 54.9","0.4006","Eg5"
"5","20220119","MKY4580","09","Cell02","14","2556"," 42.5","0.3291","Eg5"
"5","20220119","MKY4580","09","Cell03","21","3690"," 61.4","0.3420","Eg5"
"5","20220119","MKY4580","10","Cell01","17","2463"," 41.0","0.4148","Eg5"
"5","20220119","MKY4580","10","Cell02","14","3217"," 53.5","0.2615","Eg5"
"5","20220119","MKY4580","10","Cell03","26","3258"," 54.2","0.4796","Eg5"
"5","20220119","MKY4580","10","Cell04","20","2899"," 48.2","0.4146","Eg5"
"5","20220119","MKY4580","11","Cell01","14","2184"," 36.3","0.3852","Eg5"
"5","20220119","MKY4580","11","Cell02","13","3314"," 55.1","0.2357","Eg5"
"5","20220119","MKY4580","11","Cell03"," 3","2374"," 39.5","0.0759","Eg5"
"5","20220119","MKY4580","11","Cell04"," 5","2372"," 39.5","0.1267","Eg5"
"5","20220119","MKY4580","12","Cell01","15","3712"," 61.8","0.2428","Eg5"
"5","20220119","MKY4580","12","Cell02","17","2519"," 41.9","0.4055","Eg5"
"5","20220119","MKY4580","12","Cell03","15","2609"," 43.4","0.3455","Eg5"
"5","20220119","MKY4580","12","Cell04","14","3280"," 54.6","0.2565","Eg5"
"5","20220119","MKY4580","12","Cell05","18","2040"," 33.9","0.5302","Eg5"
"5","20220119","MKY4580","13","Cell01","19","3522"," 58.6","0.3242","Eg5"
"5","20220119","MKY4580","13","Cell02","22","4117"," 68.5","0.3211","Eg5"
"5","20220119","MKY4580","13","Cell03","26","3477"," 57.9","0.4494","Eg5"
"5","20220119","MKY4580","13","Cell04","17","2894"," 48.2","0.3530","Eg5"
"5","20220119","MKY4580","14","Cell01","16","3208"," 53.4","0.2997","Eg5"
"5","20220119","MKY4580","14","Cell02","19","2798"," 46.6","0.4081","Eg5"
"5","20220119","MKY4580","14","Cell03"," 9","3321"," 55.3","0.1629","Eg5"
"5","20220119","MKY4580","14","Cell04","20","4110"," 68.4","0.2924","Eg5"
"5","20220119","MKY4580","14","Cell05","21","2762"," 46.0","0.4569","Eg5"
"5","20220119","MKY4580","15","Cell01"," 6","2797"," 46.5","0.1289","Eg5"
"5","20220119","MKY4580","15","Cell02","11","2975"," 49.5","0.2222","Eg5"
"5","20220119","MKY4580","15","Cell03","21","3130"," 52.1","0.4032","Eg5"
"5","20220119","MKY4580","15","Cell04","18","4053"," 67.4","0.2669","Eg5"
"5","20220119","MKY4580","15","Cell05","21","3297"," 54.9","0.3828","Eg5"
"5","20220119","MKY4580","16","Cell01","14","2800"," 46.6","0.3005","Eg5"
"5","20220119","MKY4580","16","Cell02","18","2879"," 47.9","0.3757","Eg5"
"5","20220119","MKY4580","16","Cell03","13","2534"," 42.2","0.3083","Eg5"
"5","20220119","MKY4580","16","Cell04","14","2911"," 48.4","0.2890","Eg5"
"5","20220119","MKY4580","17","Cell01","20","3129"," 52.1","0.3841","Eg5"
"5","20220119","MKY4580","17","Cell02","20","3050"," 50.8","0.3940","Eg5"
"5","20220119","MKY4580","17","Cell03","16","4639"," 77.2","0.2073","Eg5"
"5","20220119","MKY4580","18","Cell01","17","3448"," 57.4","0.2963","Eg5"
"5","20220119","MKY4580","18","Cell02","10","2578"," 42.9","0.2331","Eg5"
"5","20220119","MKY4580","18","Cell03","19","3318"," 55.2","0.3441","Eg5"
"5","20220119","MKY4580","18","Cell04","18","2399"," 39.9","0.4509","Eg5"
"5","20220119","MKY4580","18","Cell05","15","3756"," 62.5","0.2400","Eg5"
"5","20220210","MKY4617","01","Cell01","23","3493"," 58.1","0.3957","mCherry"
"5","20220210","MKY4617","01","Cell02","13","2523"," 42.0","0.3096","mCherry"
"5","20220210","MKY4617","01","Cell03","18","2459"," 40.9","0.4399","mCherry"
"5","20220210","MKY4617","01","Cell04","18","2586"," 43.0","0.4183","mCherry"
"5","20220210","MKY4617","02","Cell01","20","3112"," 51.8","0.3862","mCherry"
"5","20220210","MKY4617","02","Cell02","19","3387"," 56.4","0.3371","mCherry"
"5","20220210","MKY4617","02","Cell03","18","2967"," 49.4","0.3646","mCherry"
"5","20220210","MKY4617","03","Cell01","13","2471"," 41.1","0.3161","mCherry"
"5","20220210","MKY4617","03","Cell02","17","3317"," 55.2","0.3080","mCherry"
"5","20220210","MKY4617","03","Cell03","23","3010"," 50.1","0.4592","mCherry"
"5","20220210","MKY4617","03","Cell04","13","2881"," 47.9","0.2712","mCherry"
"5","20220210","MKY4617","03","Cell05","18","3486"," 58.0","0.3103","mCherry"
"5","20220210","MKY4617","04","Cell01","28","3931"," 65.4","0.4280","mCherry"
"5","20220210","MKY4617","04","Cell02","26","3014"," 50.2","0.5184","mCherry"
"5","20220210","MKY4617","04","Cell03"," 3","3392"," 56.4","0.0531","mCherry"
"5","20220210","MKY4617","04","Cell05","22","2620"," 43.6","0.5046","mCherry"
"5","20220210","MKY4617","05","Cell01","16","2820"," 46.9","0.3410","mCherry"
"5","20220210","MKY4617","05","Cell02","17","2847"," 47.4","0.3588","mCherry"
"5","20220210","MKY4617","05","Cell03","22","3344"," 55.6","0.3953","mCherry"
"5","20220210","MKY4617","06","Cell01","13","2497"," 41.6","0.3129","mCherry"
"5","20220210","MKY4617","06","Cell02","21","3850"," 64.1","0.3278","mCherry"
"5","20220210","MKY4617","06","Cell03","15","2380"," 39.6","0.3787","mCherry"
"5","20220210","MKY4617","06","Cell04","17","2344"," 39.0","0.4358","mCherry"
"5","20220210","MKY4617","06","Cell05","21","3121"," 51.9","0.4043","mCherry"
"5","20220210","MKY4617","06","Cell06","21","3103"," 51.6","0.4067","mCherry"
"5","20220210","MKY4617","07","Cell01","18","3036"," 50.5","0.3563","mCherry"
"5","20220210","MKY4617","07","Cell02","23","3080"," 51.3","0.4487","mCherry"
"5","20220210","MKY4617","07","Cell03","24","2786"," 46.4","0.5177","mCherry"
